Número do Aluno,Sala,Data,Hora,IP
100360,Auditório 4,25/09/2024,10:33:00,192.168.132.108
101655,B2.01,21/02/2025,14:43:00,192.168.171.245
100081,Auditório 4,17/03/2025,15:57:00,192.168.60.23
102141,C2.02,23/08/2024,14:43:00,192.168.57.22
100674,D1.02,07/08/2024,18:34:00,192.168.116.159
109116,Auditório 4,02/10/2024,20:57:00,192.168.244.44
103766,Auditório 1,29/04/2025,08:19:00,192.168.41.80
104874,B2.02,17/02/2025,14:43:00,192.168.157.119
102997,D1.02,16/09/2024,20:57:00,192.168.86.141
101710,B2.01,05/03/2025,10:33:00,192.168.75.241
103766,B2.02,17/03/2025,17:50:00,192.168.41.80
107343,0S01,10/09/2024,09:47:00,192.168.153.99
104265,B2.01,24/07/2024,11:14:00,192.168.186.151
101832,B2.01,07/08/2024,10:33:00,192.168.144.234
101496,B2.02,08/07/2024,15:57:00,192.168.178.17
105266,D1.01,31/10/2024,13:57:00,192.168.231.215
108704,B2.02,26/08/2024,11:14:00,192.168.34.253
101655,D1.02,19/08/2024,08:19:00,192.168.171.245
102723,0S02,06/02/2025,11:14:00,192.168.192.144
103605,0S02,11/11/2024,14:43:00,192.168.208.53
101911,C2.01,05/08/2024,08:19:00,192.168.197.84
104734,0S01,21/05/2025,14:43:00,192.168.71.166
101404,Auditório 1,27/02/2025,10:33:00,192.168.171.168
108939,B2.01,16/09/2024,18:34:00,192.168.168.207
105391,AA3.26,18/09/2024,20:57:00,192.168.204.92
103627,AA3.26,29/04/2025,13:57:00,192.168.178.213
102806,Auditório 4,19/11/2024,15:57:00,192.168.135.166
103182,AA3.26,06/03/2025,15:57:00,192.168.22.233
104874,AA3.26,07/02/2025,16:16:00,192.168.157.119
104265,B2.01,01/10/2024,19:50:00,192.168.186.151
105636,C2.01,04/02/2025,19:50:00,192.168.77.238
109936,AA3.26,14/10/2024,20:57:00,192.168.81.7
102016,Auditório 4,21/03/2025,13:57:00,192.168.219.3
104255,B2.01,29/08/2024,20:57:00,192.168.151.120
104177,B2.01,12/07/2024,12:55:00,192.168.192.190
106433,C2.01,03/04/2025,13:57:00,192.168.205.18
102136,AA3.26,19/08/2024,15:57:00,192.168.88.155
101412,Auditório 4,11/10/2024,15:57:00,192.168.151.162
105370,0S02,24/02/2025,19:50:00,192.168.188.186
103766,D1.02,24/03/2025,13:57:00,192.168.41.80
101388,C2.01,04/10/2024,18:34:00,192.168.165.63
107279,D1.01,01/04/2025,12:55:00,192.168.131.234
109603,C2.01,20/08/2024,08:19:00,192.168.82.91
108209,D1.02,24/03/2025,12:55:00,192.168.100.103
108302,Auditório 1,15/08/2024,16:16:00,192.168.94.230
103959,Auditório 4,07/02/2025,17:50:00,192.168.158.115
103360,0S02,16/06/2025,20:57:00,192.168.37.65
109708,Auditório 1,27/06/2025,11:14:00,192.168.254.180
107311,AA3.28,23/09/2024,10:33:00,192.168.69.81
106127,Auditório 4,22/11/2024,10:33:00,192.168.34.1
108503,Auditório 4,19/05/2025,15:57:00,192.168.179.21
101412,AA3.26,17/03/2025,20:57:00,192.168.151.162
109295,AA3.28,30/05/2025,13:57:00,192.168.198.69
109839,B2.02,28/05/2025,17:50:00,192.168.115.97
101404,AA3.28,08/08/2024,11:14:00,192.168.171.168
102091,C2.02,26/07/2024,08:19:00,192.168.192.14
101854,B2.02,14/05/2025,13:57:00,192.168.148.200
100656,C2.02,27/05/2025,14:43:00,192.168.229.56
102138,0S01,02/08/2024,18:34:00,192.168.249.179
100509,C2.01,27/09/2024,20:57:00,192.168.190.246
104926,B2.02,14/02/2025,17:50:00,192.168.69.211
100613,Auditório 4,07/03/2025,18:34:00,192.168.226.3
105977,Auditório 1,05/05/2025,08:19:00,192.168.129.230
103784,AA3.28,14/05/2025,11:14:00,192.168.7.55
106900,0S02,12/08/2024,12:55:00,192.168.29.190
105515,Auditório 4,02/05/2025,13:57:00,192.168.33.165
104582,Auditório 4,12/05/2025,17:50:00,192.168.192.82
102963,C2.02,15/10/2024,11:14:00,192.168.233.106
101556,Auditório 1,21/05/2025,17:50:00,192.168.115.18
100323,AA3.26,11/04/2025,12:55:00,192.168.60.32
100545,D1.02,02/12/2024,18:34:00,192.168.12.49
100386,C2.01,02/05/2025,13:57:00,192.168.107.206
109702,D1.01,16/04/2025,18:34:00,192.168.23.135
108174,B2.01,14/05/2025,18:34:00,192.168.83.213
107059,Auditório 1,04/07/2024,12:55:00,192.168.60.238
105376,C2.02,02/08/2024,10:33:00,192.168.79.210
108476,C2.01,15/05/2025,14:43:00,192.168.50.126
100271,Auditório 1,26/08/2024,18:34:00,192.168.170.178
101767,D1.02,16/09/2024,11:14:00,192.168.43.166
101564,0S02,17/07/2024,08:19:00,192.168.238.68
105683,B2.02,19/09/2024,19:50:00,192.168.229.175
104500,C2.02,17/09/2024,09:47:00,192.168.229.235
100463,B2.02,06/09/2024,20:57:00,192.168.40.63
100599,0S01,26/11/2024,15:57:00,192.168.192.176
100443,Auditório 4,26/11/2024,12:55:00,192.168.57.26
102677,Auditório 1,12/09/2024,08:19:00,192.168.75.254
102607,C2.02,13/09/2024,13:57:00,192.168.47.121
108585,Auditório 4,14/02/2025,13:57:00,192.168.253.251
105939,D1.01,05/02/2025,12:55:00,192.168.158.118
107311,B2.02,06/11/2024,14:43:00,192.168.69.81
102203,AA3.28,06/09/2024,17:50:00,192.168.203.157
100835,AA3.26,05/11/2024,16:16:00,192.168.71.166
106855,B2.02,12/05/2025,08:19:00,192.168.190.174
103740,B2.01,09/05/2025,12:55:00,192.168.170.104
108354,AA3.26,30/07/2024,16:16:00,192.168.52.175
103492,C2.02,13/05/2025,14:43:00,192.168.153.92
102172,AA3.26,08/11/2024,12:55:00,192.168.118.165
106181,AA3.28,29/05/2025,14:43:00,192.168.221.231
101380,AA3.26,13/03/2025,13:57:00,192.168.110.128
102677,AA3.28,11/03/2025,18:34:00,192.168.75.254
108084,D1.01,21/02/2025,10:33:00,192.168.120.21
100340,AA3.26,24/03/2025,20:57:00,192.168.226.42
100952,D1.01,18/11/2024,12:55:00,192.168.209.243
106475,C2.01,31/10/2024,13:57:00,192.168.236.171
109759,0S01,11/12/2024,16:16:00,192.168.67.239
102806,B2.01,07/10/2024,16:16:00,192.168.135.166
106957,C2.01,20/09/2024,16:16:00,192.168.167.104
102997,0S02,07/03/2025,16:16:00,192.168.86.141
100795,AA3.26,11/02/2025,15:57:00,192.168.151.108
106409,D1.02,28/04/2025,18:34:00,192.168.109.147
100919,0S02,30/07/2024,17:50:00,192.168.12.172
100798,0S01,17/06/2025,12:55:00,192.168.139.229
106367,D1.02,02/07/2024,13:57:00,192.168.15.193
100656,C2.01,22/10/2024,19:50:00,192.168.229.56
104500,AA3.28,19/03/2025,20:57:00,192.168.229.235
104426,Auditório 4,17/04/2025,18:34:00,192.168.147.142
101556,AA3.26,22/11/2024,20:57:00,192.168.115.18
106367,D1.01,05/08/2024,16:16:00,192.168.15.193
105391,D1.02,21/04/2025,10:33:00,192.168.204.92
108599,AA3.26,09/06/2025,15:57:00,192.168.249.111
101767,AA3.28,05/03/2025,12:55:00,192.168.43.166
100112,AA3.26,19/02/2025,13:57:00,192.168.109.16
100385,Auditório 1,29/08/2024,20:57:00,192.168.213.8
109170,Auditório 1,15/11/2024,11:14:00,192.168.149.104
100357,0S02,21/02/2025,20:57:00,192.168.227.40
108384,AA3.28,08/07/2024,11:14:00,192.168.73.90
104343,B2.01,12/02/2025,19:50:00,192.168.235.62
108959,Auditório 4,05/07/2024,17:50:00,192.168.70.71
101283,AA3.26,22/04/2025,16:16:00,192.168.174.164
108418,D1.01,25/02/2025,09:47:00,192.168.103.144
109708,B2.01,03/02/2025,19:50:00,192.168.254.180
108014,Auditório 1,27/06/2025,10:33:00,192.168.1.123
104344,D1.01,31/10/2024,16:16:00,192.168.155.38
106377,0S01,03/12/2024,13:57:00,192.168.194.173
102172,D1.01,15/11/2024,20:57:00,192.168.118.165
100963,AA3.26,22/10/2024,18:34:00,192.168.214.101
100897,C2.01,27/06/2025,08:19:00,192.168.158.206
106760,D1.01,28/10/2024,09:47:00,192.168.187.166
104905,D1.01,24/04/2025,19:50:00,192.168.105.216
106738,B2.02,24/02/2025,18:34:00,192.168.5.57
104426,AA3.26,16/09/2024,13:57:00,192.168.147.142
100081,Auditório 4,31/07/2024,17:50:00,192.168.60.23
103784,C2.02,15/11/2024,09:47:00,192.168.9.213
107261,AA3.26,04/09/2024,11:14:00,192.168.87.59
106377,C2.01,13/12/2024,08:19:00,192.168.194.173
108292,Auditório 1,08/07/2024,17:50:00,192.168.121.228
100642,AA3.26,05/06/2025,13:57:00,192.168.189.196
102894,B2.01,14/11/2024,14:43:00,192.168.120.7
108599,0S02,09/07/2024,19:50:00,192.168.249.111
107657,AA3.26,05/07/2024,15:57:00,192.168.130.127
105890,C2.01,11/11/2024,10:33:00,192.168.242.124
108220,C2.01,13/06/2025,09:47:00,192.168.205.134
105304,0S02,18/09/2024,17:50:00,192.168.244.177
108670,AA3.28,27/09/2024,14:43:00,192.168.124.148
107059,D1.01,23/08/2024,14:43:00,192.168.60.238
100272,AA3.28,11/03/2025,10:33:00,192.168.109.21
100548,0S02,17/09/2024,18:34:00,192.168.85.120
104191,0S02,24/04/2025,19:50:00,192.168.102.245
105939,D1.01,16/04/2025,17:50:00,192.168.158.118
106491,C2.02,10/02/2025,15:57:00,192.168.99.15
105181,Auditório 1,22/05/2025,13:57:00,192.168.2.13
101854,C2.01,07/11/2024,20:57:00,192.168.148.200
104662,C2.01,27/08/2024,18:34:00,192.168.80.89
106388,Auditório 4,04/12/2024,15:57:00,192.168.60.156
106651,D1.01,03/06/2025,08:19:00,192.168.42.23
100656,B2.02,30/04/2025,11:14:00,192.168.229.56
108168,D1.01,07/05/2025,17:50:00,192.168.68.92
106464,D1.01,08/11/2024,09:47:00,192.168.224.94
106844,C2.02,02/05/2025,10:33:00,192.168.108.175
104177,B2.01,22/10/2024,10:33:00,192.168.192.190
103605,B2.02,28/11/2024,15:57:00,192.168.208.53
103605,C2.01,22/11/2024,13:57:00,192.168.208.53
100791,D1.01,10/02/2025,16:16:00,192.168.135.84
104154,C2.02,19/02/2025,09:47:00,192.168.224.191
106443,D1.02,05/11/2024,15:57:00,192.168.225.237
102818,B2.02,08/04/2025,11:14:00,192.168.168.177
102197,Auditório 1,07/10/2024,14:43:00,192.168.93.248
106973,D1.02,13/02/2025,14:43:00,192.168.48.19
100463,C2.01,09/09/2024,14:43:00,192.168.40.63
108817,C2.02,05/11/2024,19:50:00,192.168.41.173
104265,B2.02,04/12/2024,13:57:00,192.168.186.151
105181,D1.01,02/05/2025,15:57:00,192.168.2.13
102963,0S02,04/11/2024,14:43:00,192.168.233.106
108585,C2.01,11/03/2025,14:43:00,192.168.253.251
104332,Auditório 1,18/11/2024,09:47:00,192.168.57.66
106514,0S02,30/07/2024,10:33:00,192.168.34.233
101124,D1.02,20/02/2025,19:50:00,192.168.112.101
103422,Auditório 1,06/08/2024,08:19:00,192.168.124.36
107931,D1.02,09/08/2024,20:57:00,192.168.200.209
109702,D1.01,28/05/2025,18:34:00,192.168.23.135
108788,AA3.26,15/04/2025,12:55:00,192.168.168.215
103475,B2.01,21/11/2024,14:43:00,192.168.61.172
104870,B2.02,05/03/2025,09:47:00,192.168.167.124
108817,0S02,14/11/2024,14:43:00,192.168.41.173
104557,C2.01,22/08/2024,08:19:00,192.168.240.232
102568,Auditório 4,17/03/2025,15:57:00,192.168.33.142
102106,0S02,13/11/2024,14:43:00,192.168.3.120
100557,C2.02,20/09/2024,13:57:00,192.168.212.195
104099,Auditório 1,30/10/2024,10:33:00,192.168.122.70
100952,B2.01,28/11/2024,11:14:00,192.168.40.57
102141,D1.02,21/10/2024,08:19:00,192.168.57.22
101710,AA3.28,05/06/2025,16:16:00,192.168.75.241
107841,C2.01,23/05/2025,13:57:00,192.168.251.5
105384,Auditório 1,12/11/2024,16:16:00,192.168.197.185
102470,B2.01,17/03/2025,12:55:00,192.168.42.46
108014,Auditório 1,15/08/2024,13:57:00,192.168.1.123
105869,Auditório 4,13/06/2025,11:14:00,192.168.30.190
107800,AA3.28,24/06/2025,15:57:00,192.168.230.22
108345,B2.01,11/04/2025,19:50:00,192.168.135.77
107475,Auditório 4,07/05/2025,09:47:00,192.168.216.236
107756,0S01,06/11/2024,14:43:00,192.168.214.127
100256,AA3.28,05/02/2025,20:57:00,192.168.4.211
102091,Auditório 4,26/05/2025,20:57:00,192.168.192.14
104099,0S01,07/03/2025,17:50:00,192.168.122.70
101890,B2.01,05/09/2024,15:57:00,192.168.25.55
106070,0S01,20/06/2025,12:55:00,192.168.71.154
107018,0S02,09/05/2025,14:43:00,192.168.53.196
102457,AA3.26,15/08/2024,15:57:00,192.168.97.43
103605,B2.02,16/05/2025,10:33:00,192.168.208.53
102158,AA3.26,02/06/2025,15:57:00,192.168.206.54
106762,D1.02,10/12/2024,19:50:00,192.168.93.199
107088,Auditório 1,05/09/2024,12:55:00,192.168.81.226
103402,C2.02,19/05/2025,20:57:00,192.168.38.158
108292,Auditório 1,17/03/2025,18:34:00,192.168.121.228
101294,AA3.26,24/09/2024,16:16:00,192.168.32.84
103618,Auditório 1,27/06/2025,14:43:00,192.168.112.170
108371,B2.02,05/06/2025,15:57:00,192.168.211.242
106787,0S01,21/05/2025,18:34:00,192.168.85.123
109317,Auditório 4,23/05/2025,13:57:00,192.168.228.167
102894,D1.02,12/06/2025,16:16:00,192.168.120.7
104797,Auditório 1,03/02/2025,20:57:00,192.168.48.71
108910,C2.01,20/05/2025,09:47:00,192.168.203.34
107011,0S01,29/04/2025,15:57:00,192.168.35.53
102607,C2.02,04/06/2025,11:14:00,192.168.47.121
109640,B2.01,29/05/2025,08:19:00,192.168.245.19
101294,D1.02,21/05/2025,08:19:00,192.168.32.84
109708,0S02,22/08/2024,19:50:00,192.168.254.180
108354,B2.02,19/11/2024,18:34:00,192.168.52.175
108371,D1.02,10/07/2024,09:47:00,192.168.211.242
108704,D1.01,02/07/2024,08:19:00,192.168.34.253
103934,B2.01,07/03/2025,16:16:00,192.168.221.104
108909,C2.02,03/10/2024,10:33:00,192.168.220.105
107261,B2.02,07/03/2025,09:47:00,192.168.87.59
101195,B2.02,28/08/2024,17:50:00,192.168.85.19
102678,B2.02,17/03/2025,20:57:00,192.168.71.239
102629,C2.01,23/08/2024,18:34:00,192.168.41.146
107212,D1.02,13/11/2024,18:34:00,192.168.134.85
100524,0S01,03/07/2024,09:47:00,192.168.43.23
107244,Auditório 4,03/03/2025,10:33:00,192.168.154.119
104272,AA3.26,22/07/2024,10:33:00,192.168.37.177
109648,C2.02,14/02/2025,19:50:00,192.168.1.30
101270,C2.02,02/05/2025,11:14:00,192.168.17.75
104000,C2.01,23/08/2024,08:19:00,192.168.93.109
109236,0S02,27/06/2025,19:50:00,192.168.107.155
106705,AA3.26,01/05/2025,16:16:00,192.168.149.242
102894,0S02,29/10/2024,13:57:00,192.168.120.7
101388,C2.01,11/07/2024,19:50:00,192.168.165.63
100642,AA3.26,28/11/2024,12:55:00,192.168.189.196
109967,Auditório 4,06/12/2024,14:43:00,192.168.135.42
101124,C2.01,15/04/2025,13:57:00,192.168.112.101
107099,Auditório 1,30/09/2024,10:33:00,192.168.20.60
109699,0S02,11/10/2024,13:57:00,192.168.125.250
104000,D1.01,20/06/2025,09:47:00,192.168.217.239
109038,D1.01,26/11/2024,17:50:00,192.168.244.90
102607,0S01,25/07/2024,12:55:00,192.168.47.121
105869,C2.02,29/08/2024,08:19:00,192.168.30.190
107761,AA3.26,31/10/2024,17:50:00,192.168.231.32
100853,Auditório 1,05/03/2025,08:19:00,192.168.142.146
108503,C2.01,20/08/2024,12:55:00,192.168.179.21
101185,D1.02,27/11/2024,08:19:00,192.168.3.184
103800,C2.01,08/08/2024,10:33:00,192.168.172.114
101617,0S01,12/07/2024,16:16:00,192.168.20.105
105678,0S01,04/04/2025,19:50:00,192.168.252.159
103627,D1.01,23/08/2024,18:34:00,192.168.178.213
108659,D1.01,06/06/2025,16:16:00,192.168.129.244
106404,0S01,14/04/2025,18:34:00,192.168.122.93
101132,AA3.28,30/09/2024,18:34:00,192.168.144.234
109648,Auditório 4,22/05/2025,17:50:00,192.168.1.30
107714,Auditório 1,18/03/2025,14:43:00,192.168.248.179
103052,D1.02,25/06/2025,12:55:00,192.168.77.59
101283,C2.01,06/05/2025,08:19:00,192.168.174.164
102018,D1.02,27/03/2025,15:57:00,192.168.114.245
102016,AA3.28,14/04/2025,18:34:00,192.168.219.3
102138,D1.01,28/02/2025,11:14:00,192.168.249.179
100276,B2.01,07/04/2025,13:57:00,192.168.252.14
108500,B2.02,18/03/2025,20:57:00,192.168.178.97
101610,Auditório 1,02/08/2024,20:57:00,192.168.49.106
108014,C2.01,05/03/2025,18:34:00,192.168.1.123
106762,0S02,12/05/2025,19:50:00,192.168.93.199
100795,0S01,16/06/2025,19:50:00,192.168.151.108
103182,B2.02,18/03/2025,12:55:00,192.168.22.233
108304,Auditório 1,29/11/2024,09:47:00,192.168.89.247
101383,Auditório 1,28/05/2025,10:33:00,192.168.165.191
107524,AA3.28,05/08/2024,19:50:00,192.168.74.251
105376,B2.02,13/06/2025,18:34:00,192.168.79.210
106433,B2.01,16/09/2024,15:57:00,192.168.205.18
103800,D1.01,31/03/2025,09:47:00,192.168.172.114
105369,Auditório 4,14/05/2025,16:16:00,192.168.28.87
102457,D1.01,13/08/2024,10:33:00,192.168.97.43
103655,C2.01,22/07/2024,19:50:00,192.168.153.14
108346,B2.01,13/03/2025,11:14:00,192.168.86.158
108014,AA3.26,17/03/2025,09:47:00,192.168.1.123
104074,Auditório 1,21/11/2024,09:47:00,192.168.106.156
102699,D1.01,25/06/2025,12:55:00,192.168.136.83
100276,Auditório 4,15/07/2024,13:57:00,192.168.252.14
100828,AA3.26,05/08/2024,16:16:00,192.168.149.109
107398,Auditório 1,28/03/2025,14:43:00,192.168.101.77
108959,D1.02,04/02/2025,13:57:00,192.168.70.71
104191,B2.02,05/12/2024,19:50:00,192.168.102.245
101890,Auditório 4,09/06/2025,19:50:00,192.168.25.55
100835,Auditório 1,16/07/2024,20:57:00,192.168.71.166
107126,B2.01,02/05/2025,12:55:00,192.168.65.216
104381,C2.02,24/02/2025,15:57:00,192.168.13.171
105629,Auditório 4,20/09/2024,12:55:00,192.168.116.237
100531,B2.01,12/12/2024,10:33:00,192.168.216.171
102473,AA3.28,18/04/2025,20:57:00,192.168.74.168
101283,AA3.26,12/03/2025,10:33:00,192.168.174.164
102136,C2.02,20/09/2024,15:57:00,192.168.88.155
101570,0S02,04/06/2025,08:19:00,192.168.241.240
109702,D1.01,07/04/2025,08:19:00,192.168.23.135
100861,Auditório 4,11/06/2025,18:34:00,192.168.59.72
101898,B2.01,04/06/2025,16:16:00,192.168.211.118
100642,0S02,26/08/2024,17:50:00,192.168.189.196
100828,D1.01,29/11/2024,18:34:00,192.168.149.109
102203,AA3.28,20/05/2025,09:47:00,192.168.203.157
106787,D1.01,18/06/2025,19:50:00,192.168.85.123
103052,Auditório 1,03/03/2025,10:33:00,192.168.77.59
108376,B2.02,18/03/2025,15:57:00,192.168.218.77
105967,0S01,18/09/2024,11:14:00,192.168.152.11
107673,Auditório 1,06/11/2024,15:57:00,192.168.206.118
101195,D1.02,25/10/2024,14:43:00,192.168.85.19
107311,0S02,08/04/2025,17:50:00,192.168.69.81
105683,AA3.26,14/11/2024,20:57:00,192.168.229.175
107612,D1.01,13/03/2025,18:34:00,192.168.206.232
100288,D1.02,27/05/2025,13:57:00,192.168.51.44
108910,Auditório 1,01/11/2024,08:19:00,192.168.203.34
107524,Auditório 4,22/07/2024,08:19:00,192.168.74.251
107140,B2.01,09/10/2024,20:57:00,192.168.44.186
105463,B2.02,27/03/2025,10:33:00,192.168.114.198
109959,AA3.28,17/03/2025,08:19:00,192.168.136.188
105629,B2.01,25/06/2025,12:55:00,192.168.116.237
104377,AA3.28,04/10/2024,09:47:00,192.168.184.194
107283,D1.01,03/07/2024,13:57:00,192.168.193.188
104000,D1.01,13/08/2024,16:16:00,192.168.217.239
106464,AA3.26,02/10/2024,18:34:00,192.168.224.94
108251,B2.02,18/06/2025,19:50:00,192.168.66.142
103603,D1.01,16/04/2025,19:50:00,192.168.155.28
104680,Auditório 1,12/07/2024,10:33:00,192.168.183.135
109520,B2.01,02/04/2025,20:57:00,192.168.188.15
106464,B2.02,10/12/2024,10:33:00,192.168.224.94
108754,C2.02,27/02/2025,08:19:00,192.168.71.251
101195,AA3.26,18/06/2025,10:33:00,192.168.85.19
104272,C2.01,18/03/2025,10:33:00,192.168.37.177
103585,0S01,23/06/2025,14:43:00,192.168.249.167
106491,D1.02,10/09/2024,20:57:00,192.168.99.15
102963,0S01,15/10/2024,20:57:00,192.168.233.106
106409,Auditório 4,13/11/2024,19:50:00,192.168.109.147
104343,D1.02,08/04/2025,09:47:00,192.168.235.62
103914,B2.02,09/09/2024,08:19:00,192.168.187.40
100897,C2.01,21/02/2025,16:16:00,192.168.158.206
104387,Auditório 1,06/11/2024,08:19:00,192.168.20.93
105376,0S01,15/11/2024,15:57:00,192.168.79.210
106345,B2.02,25/10/2024,10:33:00,192.168.184.228
105683,0S02,04/07/2024,13:57:00,192.168.229.175
108251,Auditório 4,11/03/2025,18:34:00,192.168.66.142
105369,Auditório 1,31/07/2024,10:33:00,192.168.28.87
102625,D1.02,03/12/2024,11:14:00,192.168.138.162
102239,Auditório 1,13/05/2025,16:16:00,192.168.170.62
104827,Auditório 1,14/05/2025,14:43:00,192.168.98.236
105015,Auditório 4,01/11/2024,18:34:00,192.168.62.26
103934,D1.01,06/05/2025,09:47:00,192.168.221.104
104905,B2.01,24/07/2024,16:16:00,192.168.198.34
100385,B2.01,30/10/2024,19:50:00,192.168.213.8
108156,C2.02,03/02/2025,14:43:00,192.168.56.192
100256,C2.01,21/11/2024,16:16:00,192.168.4.211
101556,B2.02,04/04/2025,17:50:00,192.168.115.18
100271,Auditório 1,26/06/2025,20:57:00,192.168.170.178
108569,Auditório 4,02/04/2025,19:50:00,192.168.165.162
103182,0S02,15/05/2025,15:57:00,192.168.22.233
101490,Auditório 4,07/11/2024,15:57:00,192.168.179.9
101854,B2.02,04/03/2025,08:19:00,192.168.148.200
103774,B2.01,13/08/2024,19:50:00,192.168.129.17
101185,C2.01,17/10/2024,19:50:00,192.168.3.184
109615,0S02,09/06/2025,10:33:00,192.168.235.81
102806,0S02,29/08/2024,15:57:00,192.168.135.166
107398,0S01,08/05/2025,15:57:00,192.168.101.77
107865,D1.02,26/03/2025,11:14:00,192.168.238.128
105886,D1.01,06/08/2024,19:50:00,192.168.25.232
103784,D1.01,25/07/2024,11:14:00,192.168.9.213
107390,C2.01,06/05/2025,19:50:00,192.168.168.202
107865,D1.01,30/10/2024,12:55:00,192.168.238.128
107283,0S02,27/08/2024,09:47:00,192.168.193.188
106514,D1.02,21/10/2024,15:57:00,192.168.34.233
103857,C2.02,25/02/2025,09:47:00,192.168.190.96
107427,D1.01,25/03/2025,09:47:00,192.168.75.245
100548,AA3.28,10/04/2025,16:16:00,192.168.85.120
108909,D1.02,26/05/2025,18:34:00,192.168.220.105
107018,D1.01,04/12/2024,17:50:00,192.168.53.196
103655,AA3.28,12/11/2024,09:47:00,192.168.153.14
100548,Auditório 4,20/06/2025,10:33:00,192.168.85.120
102677,AA3.26,25/03/2025,15:57:00,192.168.75.254
100276,AA3.26,20/02/2025,08:19:00,192.168.252.14
103914,0S01,18/03/2025,09:47:00,192.168.187.40
101902,B2.02,01/07/2025,11:14:00,192.168.10.196
104344,0S01,17/07/2024,12:55:00,192.168.155.38
100107,AA3.28,28/10/2024,18:34:00,192.168.157.139
104870,D1.02,18/11/2024,13:57:00,192.168.167.124
105795,C2.02,27/02/2025,13:57:00,192.168.105.82
104394,Auditório 4,13/12/2024,09:47:00,192.168.156.110
107427,D1.01,18/02/2025,14:43:00,192.168.75.245
107865,C2.01,17/04/2025,11:14:00,192.168.238.128
101496,Auditório 4,26/09/2024,13:57:00,192.168.178.17
107931,C2.01,09/09/2024,17:50:00,192.168.200.209
107140,D1.01,06/09/2024,18:34:00,192.168.44.186
105304,D1.01,15/11/2024,08:19:00,192.168.244.177
100239,AA3.28,25/02/2025,16:16:00,192.168.88.115
