Número do Aluno,Sala,Data e Hora,IP
102997,C2.01,25/10/2024 17:50:00,192.168.86.141
102997,AA3.28,28/10/2024 15:57:00,192.168.86.141
102997,D1.01,04/11/2024 13:57:00,192.168.86.141
102997,0S01,08/11/2024 19:50:00,192.168.86.141
102997,B2.01,12/11/2024 10:33:00,192.168.86.141
102997,D1.01,12/11/2024 11:14:00,192.168.86.141
102997,0S01,12/11/2024 16:16:00,192.168.86.141
102997,Auditório 1,18/11/2024 18:34:00,192.168.86.141
102997,AA3.28,21/11/2024 13:57:00,192.168.86.141
102997,Auditório 1,06/12/2024 16:16:00,192.168.86.141
102997,0S02,11/12/2024 15:57:00,192.168.86.141
102997,D1.01,13/12/2024 13:57:00,192.168.86.141
102997,D1.02,03/02/2025 09:47:00,192.168.86.141
102997,D1.01,11/02/2025 12:55:00,192.168.86.141
102997,AA3.26,13/02/2025 20:57:00,192.168.86.141
102997,C2.01,18/02/2025 19:50:00,192.168.86.141
102997,0S01,20/02/2025 09:47:00,192.168.86.141
102997,B2.01,21/02/2025 16:16:00,192.168.86.141
102997,C2.01,24/02/2025 13:57:00,192.168.86.141
102997,B2.01,25/02/2025 10:33:00,192.168.86.141
102997,AA3.26,26/02/2025 17:50:00,192.168.86.141
102997,B2.02,27/02/2025 10:33:00,192.168.86.141
102997,D1.01,27/02/2025 16:16:00,192.168.86.141
102997,0S01,28/02/2025 18:34:00,192.168.86.141
102997,D1.02,03/03/2025 09:47:00,192.168.86.141
102997,D1.01,03/03/2025 16:16:00,192.168.86.141
102997,B2.02,04/03/2025 18:34:00,192.168.86.141
102997,0S02,07/03/2025 16:16:00,192.168.86.141
102997,AA3.28,12/03/2025 18:34:00,192.168.86.141
102997,B2.02,13/03/2025 13:57:00,192.168.86.141
102997,C2.02,13/03/2025 17:50:00,192.168.86.141
102997,0S02,14/03/2025 13:57:00,192.168.86.141
102997,B2.01,17/03/2025 10:33:00,192.168.86.141
102997,B2.02,17/03/2025 12:55:00,192.168.86.141
102997,0S01,19/03/2025 15:57:00,192.168.86.141
102997,D1.02,01/04/2025 20:57:00,192.168.86.141
102997,AA3.28,08/04/2025 12:55:00,192.168.86.141
102997,AA3.28,09/04/2025 20:57:00,192.168.86.141
102997,B2.01,11/04/2025 10:33:00,192.168.86.141
102997,D1.01,23/04/2025 19:50:00,192.168.86.141
102997,AA3.26,24/04/2025 17:50:00,192.168.86.141
102997,AA3.26,29/04/2025 19:50:00,192.168.86.141
102997,C2.01,29/04/2025 20:57:00,192.168.86.141
102997,B2.02,30/04/2025 09:47:00,192.168.86.141
102997,Auditório 4,01/05/2025 12:55:00,192.168.86.141
102997,C2.01,01/05/2025 13:57:00,192.168.86.141
102997,C2.02,05/05/2025 20:57:00,192.168.86.141
102997,D1.01,13/05/2025 10:33:00,192.168.86.141
102997,C2.01,16/05/2025 17:50:00,192.168.86.141
102997,Auditório 4,16/05/2025 20:57:00,192.168.86.141
102997,0S01,21/05/2025 15:57:00,192.168.86.141
102997,Auditório 4,22/05/2025 12:55:00,192.168.86.141
102997,D1.02,02/06/2025 10:33:00,192.168.86.141
102997,D1.01,05/06/2025 17:50:00,192.168.86.141
102997,B2.01,10/06/2025 09:47:00,192.168.86.141
102997,0S01,10/06/2025 16:16:00,192.168.86.141
102997,C2.02,18/06/2025 18:34:00,192.168.86.141
102997,AA3.28,26/06/2025 10:33:00,192.168.86.141
102997,B2.02,26/06/2025 13:57:00,192.168.86.141
102997,0S01,01/07/2025 17:50:00,192.168.86.141
108346,Auditório 1,03/07/2024 14:43:00,192.168.86.158
108346,Auditório 1,09/07/2024 20:57:00,192.168.86.158
108346,Auditório 4,10/07/2024 17:50:00,192.168.86.158
108346,D1.01,11/07/2024 10:33:00,192.168.86.158
108346,D1.01,11/07/2024 12:55:00,192.168.86.158
108346,D1.02,18/07/2024 12:55:00,192.168.86.158
108346,Auditório 4,19/07/2024 09:47:00,192.168.86.158
108346,AA3.28,23/07/2024 19:50:00,192.168.86.158
108346,D1.01,29/07/2024 11:14:00,192.168.86.158
108346,D1.01,30/07/2024 14:43:00,192.168.86.158
108346,0S02,31/07/2024 18:34:00,192.168.86.158
108346,Auditório 4,09/08/2024 15:57:00,192.168.86.158
108346,Auditório 4,09/08/2024 17:50:00,192.168.86.158
108346,Auditório 1,12/08/2024 11:14:00,192.168.86.158
108346,C2.01,16/08/2024 11:14:00,192.168.86.158
108346,D1.01,16/08/2024 15:57:00,192.168.86.158
108346,C2.01,19/08/2024 10:33:00,192.168.86.158
108346,Auditório 1,20/08/2024 17:50:00,192.168.86.158
108346,C2.01,22/08/2024 11:14:00,192.168.86.158
108346,Auditório 1,22/08/2024 14:43:00,192.168.86.158
108346,AA3.26,26/08/2024 18:34:00,192.168.86.158
108346,Auditório 4,28/08/2024 14:43:00,192.168.86.158
108346,Auditório 1,28/08/2024 19:50:00,192.168.86.158
108346,AA3.26,09/09/2024 15:57:00,192.168.86.158
108346,Auditório 4,09/09/2024 20:57:00,192.168.86.158
108346,0S01,12/09/2024 17:50:00,192.168.86.158
108346,0S01,13/09/2024 18:34:00,192.168.86.158
108346,Auditório 4,17/09/2024 19:50:00,192.168.86.158
108346,B2.02,25/09/2024 09:47:00,192.168.86.158
108346,B2.02,01/10/2024 19:50:00,192.168.86.158
108346,Auditório 1,14/10/2024 17:50:00,192.168.86.158
108346,Auditório 1,16/10/2024 09:47:00,192.168.86.158
108346,Auditório 4,17/10/2024 20:57:00,192.168.86.158
108346,D1.02,25/10/2024 10:33:00,192.168.86.158
108346,AA3.28,30/10/2024 13:57:00,192.168.86.158
108346,AA3.28,30/10/2024 16:16:00,192.168.86.158
108346,D1.02,05/11/2024 13:57:00,192.168.86.158
108346,AA3.28,12/11/2024 11:14:00,192.168.86.158
108346,D1.02,13/11/2024 11:14:00,192.168.86.158
108346,Auditório 4,13/11/2024 17:50:00,192.168.86.158
108346,D1.02,14/11/2024 14:43:00,192.168.86.158
108346,0S01,22/11/2024 11:14:00,192.168.86.158
108346,B2.02,25/11/2024 14:43:00,192.168.86.158
108346,B2.02,28/11/2024 17:50:00,192.168.86.158
108346,0S01,29/11/2024 17:50:00,192.168.86.158
108346,Auditório 1,05/12/2024 16:16:00,192.168.86.158
108346,0S01,10/12/2024 20:57:00,192.168.86.158
108346,Auditório 1,11/12/2024 17:50:00,192.168.86.158
108346,D1.01,12/12/2024 16:16:00,192.168.86.158
108346,AA3.28,03/02/2025 17:50:00,192.168.86.158
108346,Auditório 1,05/02/2025 20:57:00,192.168.86.158
108346,AA3.26,10/02/2025 18:34:00,192.168.86.158
108346,C2.02,10/02/2025 20:57:00,192.168.86.158
108346,0S02,12/02/2025 09:47:00,192.168.86.158
108346,0S01,13/02/2025 11:14:00,192.168.86.158
108346,0S01,13/02/2025 15:57:00,192.168.86.158
108346,Auditório 1,14/02/2025 19:50:00,192.168.86.158
108346,0S01,17/02/2025 17:50:00,192.168.86.158
108346,Auditório 1,26/02/2025 12:55:00,192.168.86.158
108346,C2.01,28/02/2025 11:14:00,192.168.86.158
108346,B2.01,05/03/2025 09:47:00,192.168.86.158
108346,0S02,05/03/2025 10:33:00,192.168.86.158
108346,Auditório 1,10/03/2025 17:50:00,192.168.86.158
108346,Auditório 1,11/03/2025 13:57:00,192.168.86.158
108346,B2.01,13/03/2025 11:14:00,192.168.86.158
108346,0S02,14/03/2025 11:14:00,192.168.86.158
108346,0S02,14/03/2025 19:50:00,192.168.86.158
108346,C2.01,19/03/2025 16:16:00,192.168.86.158
108346,C2.02,24/03/2025 18:34:00,192.168.86.158
108346,AA3.26,31/03/2025 20:57:00,192.168.86.158
108346,B2.02,02/04/2025 14:43:00,192.168.86.158
108346,B2.02,02/04/2025 19:50:00,192.168.86.158
108346,B2.01,09/04/2025 19:50:00,192.168.86.158
108346,B2.02,17/04/2025 13:57:00,192.168.86.158
108346,Auditório 1,29/04/2025 12:55:00,192.168.86.158
108346,AA3.28,01/05/2025 19:50:00,192.168.86.158
108346,D1.02,06/05/2025 09:47:00,192.168.86.158
108346,Auditório 1,09/05/2025 20:57:00,192.168.86.158
108346,Auditório 4,13/05/2025 17:50:00,192.168.86.158
108346,D1.02,14/05/2025 19:50:00,192.168.86.158
108346,Auditório 1,16/05/2025 12:55:00,192.168.86.158
108346,D1.02,23/05/2025 14:43:00,192.168.86.158
108346,C2.01,28/05/2025 09:47:00,192.168.86.158
108346,AA3.28,29/05/2025 16:16:00,192.168.86.158
108346,B2.01,02/06/2025 09:47:00,192.168.86.158
108346,AA3.28,03/06/2025 12:55:00,192.168.86.158
108346,B2.01,04/06/2025 13:57:00,192.168.86.158
108346,Auditório 4,05/06/2025 10:33:00,192.168.86.158
108346,D1.02,06/06/2025 17:50:00,192.168.86.158
108346,D1.02,11/06/2025 20:57:00,192.168.86.158
108346,Auditório 4,24/06/2025 10:33:00,192.168.86.158
108346,0S02,26/06/2025 10:33:00,192.168.86.158
108346,C2.01,01/07/2025 09:47:00,192.168.86.158
108346,Auditório 1,01/07/2025 12:55:00,192.168.86.158
108346,0S01,01/07/2025 13:57:00,192.168.86.158
101337,D1.02,02/07/2024 16:16:00,192.168.86.37
101337,C2.02,05/07/2024 19:50:00,192.168.86.37
101337,0S01,08/07/2024 17:50:00,192.168.86.37
101337,B2.02,12/07/2024 15:57:00,192.168.86.37
101337,C2.02,15/07/2024 19:50:00,192.168.86.37
101337,C2.01,17/07/2024 09:47:00,192.168.86.37
101337,C2.01,18/07/2024 11:14:00,192.168.86.37
101337,B2.02,19/07/2024 15:57:00,192.168.86.37
101337,AA3.26,22/07/2024 10:33:00,192.168.86.37
101337,AA3.28,30/07/2024 10:33:00,192.168.86.37
101337,Auditório 4,30/07/2024 20:57:00,192.168.86.37
101337,B2.01,08/08/2024 12:55:00,192.168.86.37
101337,0S01,12/08/2024 11:14:00,192.168.86.37
101337,AA3.26,12/08/2024 13:57:00,192.168.86.37
101337,AA3.28,14/08/2024 19:50:00,192.168.86.37
101337,Auditório 1,16/08/2024 12:55:00,192.168.86.37
101337,Auditório 1,22/08/2024 13:57:00,192.168.86.37
101337,0S02,26/08/2024 17:50:00,192.168.86.37
101337,AA3.26,13/09/2024 13:57:00,192.168.86.37
101337,0S01,17/09/2024 11:14:00,192.168.86.37
101337,C2.01,18/09/2024 14:43:00,192.168.86.37
101337,B2.02,24/09/2024 13:57:00,192.168.86.37
101337,B2.01,26/09/2024 16:16:00,192.168.86.37
101337,0S01,26/09/2024 19:50:00,192.168.86.37
101337,D1.02,30/09/2024 17:50:00,192.168.86.37
101337,B2.02,30/09/2024 20:57:00,192.168.86.37
101337,B2.01,03/10/2024 13:57:00,192.168.86.37
101337,0S02,09/10/2024 15:57:00,192.168.86.37
101337,0S02,11/10/2024 11:14:00,192.168.86.37
101337,D1.02,11/10/2024 15:57:00,192.168.86.37
101337,B2.01,22/10/2024 16:16:00,192.168.86.37
101337,AA3.28,24/10/2024 20:57:00,192.168.86.37
101337,Auditório 4,07/11/2024 11:14:00,192.168.86.37
101337,0S02,07/11/2024 18:34:00,192.168.86.37
101337,D1.01,12/11/2024 10:33:00,192.168.86.37
101337,0S02,12/11/2024 17:50:00,192.168.86.37
101337,0S01,13/11/2024 20:57:00,192.168.86.37
101337,C2.02,18/11/2024 16:16:00,192.168.86.37
101337,B2.01,22/11/2024 12:55:00,192.168.86.37
101337,0S01,27/11/2024 20:57:00,192.168.86.37
101337,C2.02,29/11/2024 16:16:00,192.168.86.37
101337,0S01,04/12/2024 19:50:00,192.168.86.37
101337,B2.01,03/02/2025 09:47:00,192.168.86.37
101337,D1.02,04/02/2025 11:14:00,192.168.86.37
101337,C2.02,06/02/2025 13:57:00,192.168.86.37
101337,0S02,14/02/2025 19:50:00,192.168.86.37
101337,B2.01,21/02/2025 12:55:00,192.168.86.37
101337,Auditório 1,25/02/2025 18:34:00,192.168.86.37
101337,AA3.28,06/03/2025 11:14:00,192.168.86.37
101337,AA3.26,06/03/2025 17:50:00,192.168.86.37
101337,AA3.26,10/03/2025 15:57:00,192.168.86.37
101337,0S01,13/03/2025 20:57:00,192.168.86.37
101337,D1.01,19/03/2025 13:57:00,192.168.86.37
101337,D1.02,20/03/2025 14:43:00,192.168.86.37
101337,AA3.28,21/03/2025 11:14:00,192.168.86.37
101337,Auditório 1,21/03/2025 18:34:00,192.168.86.37
101337,C2.02,24/03/2025 09:47:00,192.168.86.37
101337,D1.01,02/04/2025 12:55:00,192.168.86.37
101337,D1.01,02/04/2025 16:16:00,192.168.86.37
101337,Auditório 4,03/04/2025 18:34:00,192.168.86.37
101337,B2.01,04/04/2025 15:57:00,192.168.86.37
101337,B2.01,08/04/2025 11:14:00,192.168.86.37
101337,C2.01,08/04/2025 13:57:00,192.168.86.37
101337,D1.02,17/04/2025 19:50:00,192.168.86.37
101337,AA3.28,22/04/2025 14:43:00,192.168.86.37
101337,Auditório 1,05/05/2025 10:33:00,192.168.86.37
101337,Auditório 4,09/05/2025 14:43:00,192.168.86.37
101337,B2.02,15/05/2025 18:34:00,192.168.86.37
101337,C2.02,20/05/2025 11:14:00,192.168.86.37
101337,D1.02,21/05/2025 16:16:00,192.168.86.37
101337,AA3.26,23/05/2025 12:55:00,192.168.86.37
101337,0S02,27/05/2025 12:55:00,192.168.86.37
101337,0S01,28/05/2025 17:50:00,192.168.86.37
101337,B2.01,05/06/2025 20:57:00,192.168.86.37
101337,Auditório 4,12/06/2025 18:34:00,192.168.86.37
101337,Auditório 1,19/06/2025 11:14:00,192.168.86.37
101337,Auditório 1,19/06/2025 16:16:00,192.168.86.37
101337,D1.02,26/06/2025 14:43:00,192.168.86.37
106425,C2.01,05/07/2024 17:50:00,192.168.87.198
106425,D1.02,09/07/2024 15:57:00,192.168.87.198
106425,Auditório 4,10/07/2024 10:33:00,192.168.87.198
106425,C2.02,11/07/2024 10:33:00,192.168.87.198
106425,C2.01,11/07/2024 15:57:00,192.168.87.198
106425,C2.02,19/07/2024 14:43:00,192.168.87.198
106425,AA3.28,22/07/2024 12:55:00,192.168.87.198
106425,0S01,26/07/2024 12:55:00,192.168.87.198
106425,Auditório 4,31/07/2024 13:57:00,192.168.87.198
106425,Auditório 1,01/08/2024 20:57:00,192.168.87.198
106425,D1.01,02/08/2024 17:50:00,192.168.87.198
106425,Auditório 1,09/08/2024 15:57:00,192.168.87.198
106425,C2.02,13/08/2024 14:43:00,192.168.87.198
106425,C2.02,15/08/2024 09:47:00,192.168.87.198
106425,AA3.28,19/08/2024 12:55:00,192.168.87.198
106425,Auditório 4,19/08/2024 15:57:00,192.168.87.198
106425,C2.01,22/08/2024 18:34:00,192.168.87.198
106425,B2.01,05/09/2024 10:33:00,192.168.87.198
106425,Auditório 1,06/09/2024 09:47:00,192.168.87.198
106425,AA3.28,16/09/2024 19:50:00,192.168.87.198
106425,C2.01,23/09/2024 09:47:00,192.168.87.198
106425,C2.01,24/09/2024 09:47:00,192.168.87.198
106425,AA3.26,25/09/2024 09:47:00,192.168.87.198
106425,D1.01,25/09/2024 13:57:00,192.168.87.198
106425,AA3.28,26/09/2024 14:43:00,192.168.87.198
106425,AA3.28,03/10/2024 20:57:00,192.168.87.198
106425,Auditório 4,09/10/2024 16:16:00,192.168.87.198
106425,Auditório 1,10/10/2024 12:55:00,192.168.87.198
106425,0S01,14/10/2024 11:14:00,192.168.87.198
106425,C2.02,15/10/2024 11:14:00,192.168.87.198
106425,0S01,24/10/2024 13:57:00,192.168.87.198
106425,C2.01,29/10/2024 12:55:00,192.168.87.198
106425,AA3.28,01/11/2024 19:50:00,192.168.87.198
106425,C2.02,06/11/2024 18:34:00,192.168.87.198
106425,C2.01,08/11/2024 16:16:00,192.168.87.198
106425,B2.01,13/11/2024 16:16:00,192.168.87.198
106425,B2.01,22/11/2024 17:50:00,192.168.87.198
106425,AA3.26,22/11/2024 19:50:00,192.168.87.198
106425,B2.02,25/11/2024 15:57:00,192.168.87.198
106425,C2.01,27/11/2024 09:47:00,192.168.87.198
106425,AA3.28,27/11/2024 13:57:00,192.168.87.198
106425,0S02,05/12/2024 10:33:00,192.168.87.198
106425,AA3.28,09/12/2024 17:50:00,192.168.87.198
106425,0S02,12/12/2024 10:33:00,192.168.87.198
106425,AA3.26,12/12/2024 12:55:00,192.168.87.198
106425,Auditório 1,13/12/2024 17:50:00,192.168.87.198
106425,C2.01,07/02/2025 16:16:00,192.168.87.198
106425,B2.02,28/02/2025 11:14:00,192.168.87.198
106425,0S01,03/03/2025 19:50:00,192.168.87.198
106425,0S02,11/03/2025 19:50:00,192.168.87.198
106425,D1.01,12/03/2025 13:57:00,192.168.87.198
106425,AA3.26,12/03/2025 15:57:00,192.168.87.198
106425,C2.01,18/03/2025 14:43:00,192.168.87.198
106425,Auditório 4,20/03/2025 10:33:00,192.168.87.198
106425,Auditório 4,20/03/2025 13:57:00,192.168.87.198
106425,B2.01,31/03/2025 11:14:00,192.168.87.198
106425,AA3.26,01/04/2025 12:55:00,192.168.87.198
106425,D1.02,08/04/2025 14:43:00,192.168.87.198
106425,D1.02,11/04/2025 18:34:00,192.168.87.198
106425,C2.02,21/04/2025 09:47:00,192.168.87.198
106425,B2.01,25/04/2025 14:43:00,192.168.87.198
106425,Auditório 1,28/04/2025 11:14:00,192.168.87.198
106425,B2.02,29/04/2025 12:55:00,192.168.87.198
106425,Auditório 1,29/04/2025 18:34:00,192.168.87.198
106425,B2.01,07/05/2025 11:14:00,192.168.87.198
106425,Auditório 1,07/05/2025 17:50:00,192.168.87.198
106425,0S01,16/05/2025 11:14:00,192.168.87.198
106425,AA3.28,19/05/2025 10:33:00,192.168.87.198
106425,D1.01,20/05/2025 17:50:00,192.168.87.198
106425,D1.02,26/05/2025 17:50:00,192.168.87.198
106425,C2.02,29/05/2025 10:33:00,192.168.87.198
106425,B2.02,29/05/2025 13:57:00,192.168.87.198
106425,AA3.26,30/05/2025 15:57:00,192.168.87.198
106425,0S01,02/06/2025 20:57:00,192.168.87.198
106425,B2.02,03/06/2025 19:50:00,192.168.87.198
106425,Auditório 4,09/06/2025 16:16:00,192.168.87.198
106425,0S02,11/06/2025 15:57:00,192.168.87.198
106425,0S01,20/06/2025 16:16:00,192.168.87.198
106425,C2.02,23/06/2025 20:57:00,192.168.87.198
106425,AA3.28,25/06/2025 09:47:00,192.168.87.198
106425,B2.02,25/06/2025 10:33:00,192.168.87.198
106425,Auditório 4,02/07/2025 11:14:00,192.168.87.198
107261,B2.02,02/07/2024 09:47:00,192.168.87.59
107261,Auditório 4,05/07/2024 17:50:00,192.168.87.59
107261,B2.01,11/07/2024 17:50:00,192.168.87.59
107261,D1.01,12/07/2024 14:43:00,192.168.87.59
107261,0S01,18/07/2024 18:34:00,192.168.87.59
107261,C2.02,19/07/2024 18:34:00,192.168.87.59
107261,Auditório 4,23/07/2024 16:16:00,192.168.87.59
107261,Auditório 4,25/07/2024 09:47:00,192.168.87.59
107261,Auditório 1,25/07/2024 15:57:00,192.168.87.59
107261,D1.02,02/08/2024 12:55:00,192.168.87.59
107261,B2.02,07/08/2024 13:57:00,192.168.87.59
107261,0S01,12/08/2024 15:57:00,192.168.87.59
107261,0S01,14/08/2024 14:43:00,192.168.87.59
107261,C2.02,22/08/2024 18:34:00,192.168.87.59
107261,B2.01,23/08/2024 09:47:00,192.168.87.59
107261,AA3.26,26/08/2024 14:43:00,192.168.87.59
107261,AA3.26,04/09/2024 11:14:00,192.168.87.59
107261,AA3.26,09/09/2024 09:47:00,192.168.87.59
107261,Auditório 1,11/09/2024 15:57:00,192.168.87.59
107261,Auditório 1,16/09/2024 16:16:00,192.168.87.59
107261,AA3.26,19/09/2024 19:50:00,192.168.87.59
107261,0S01,20/09/2024 20:57:00,192.168.87.59
107261,D1.02,23/09/2024 18:34:00,192.168.87.59
107261,D1.01,23/09/2024 20:57:00,192.168.87.59
107261,B2.01,25/09/2024 11:14:00,192.168.87.59
107261,D1.01,25/09/2024 14:43:00,192.168.87.59
107261,C2.01,27/09/2024 14:43:00,192.168.87.59
107261,B2.02,27/09/2024 18:34:00,192.168.87.59
107261,Auditório 4,07/10/2024 18:34:00,192.168.87.59
107261,D1.02,09/10/2024 10:33:00,192.168.87.59
107261,D1.01,09/10/2024 16:16:00,192.168.87.59
107261,C2.02,16/10/2024 10:33:00,192.168.87.59
107261,D1.01,16/10/2024 20:57:00,192.168.87.59
107261,B2.02,21/10/2024 12:55:00,192.168.87.59
107261,D1.01,21/10/2024 16:16:00,192.168.87.59
107261,Auditório 4,31/10/2024 12:55:00,192.168.87.59
107261,C2.01,05/11/2024 12:55:00,192.168.87.59
107261,0S02,15/11/2024 18:34:00,192.168.87.59
107261,C2.02,18/11/2024 17:50:00,192.168.87.59
107261,B2.02,19/11/2024 09:47:00,192.168.87.59
107261,0S02,25/11/2024 11:14:00,192.168.87.59
107261,B2.02,28/11/2024 15:57:00,192.168.87.59
107261,Auditório 1,29/11/2024 14:43:00,192.168.87.59
107261,D1.01,10/12/2024 18:34:00,192.168.87.59
107261,C2.02,11/12/2024 20:57:00,192.168.87.59
107261,C2.02,06/02/2025 10:33:00,192.168.87.59
107261,0S01,06/02/2025 13:57:00,192.168.87.59
107261,B2.01,06/02/2025 14:43:00,192.168.87.59
107261,Auditório 4,10/02/2025 10:33:00,192.168.87.59
107261,0S01,14/02/2025 09:47:00,192.168.87.59
107261,Auditório 4,14/02/2025 20:57:00,192.168.87.59
107261,C2.01,21/02/2025 17:50:00,192.168.87.59
107261,D1.02,24/02/2025 17:50:00,192.168.87.59
107261,AA3.26,27/02/2025 09:47:00,192.168.87.59
107261,Auditório 1,28/02/2025 11:14:00,192.168.87.59
107261,B2.01,06/03/2025 15:57:00,192.168.87.59
107261,D1.02,06/03/2025 17:50:00,192.168.87.59
107261,B2.02,07/03/2025 09:47:00,192.168.87.59
107261,0S02,07/03/2025 13:57:00,192.168.87.59
107261,D1.02,12/03/2025 12:55:00,192.168.87.59
107261,0S02,13/03/2025 16:16:00,192.168.87.59
107261,AA3.26,14/03/2025 12:55:00,192.168.87.59
107261,Auditório 1,21/03/2025 10:33:00,192.168.87.59
107261,Auditório 4,25/03/2025 09:47:00,192.168.87.59
107261,D1.02,02/04/2025 15:57:00,192.168.87.59
107261,Auditório 1,07/04/2025 15:57:00,192.168.87.59
107261,C2.01,07/04/2025 19:50:00,192.168.87.59
107261,AA3.28,14/04/2025 20:57:00,192.168.87.59
107261,0S02,15/04/2025 13:57:00,192.168.87.59
107261,D1.02,15/04/2025 17:50:00,192.168.87.59
107261,D1.02,22/04/2025 17:50:00,192.168.87.59
107261,C2.01,28/04/2025 12:55:00,192.168.87.59
107261,C2.02,28/04/2025 18:34:00,192.168.87.59
107261,0S02,05/05/2025 10:33:00,192.168.87.59
107261,Auditório 1,08/05/2025 13:57:00,192.168.87.59
107261,Auditório 1,08/05/2025 15:57:00,192.168.87.59
107261,D1.01,09/05/2025 15:57:00,192.168.87.59
107261,B2.02,13/05/2025 14:43:00,192.168.87.59
107261,D1.01,15/05/2025 14:43:00,192.168.87.59
107261,0S02,21/05/2025 11:14:00,192.168.87.59
107261,Auditório 4,26/05/2025 16:16:00,192.168.87.59
107261,Auditório 4,03/06/2025 20:57:00,192.168.87.59
107261,D1.02,04/06/2025 10:33:00,192.168.87.59
107261,Auditório 4,04/06/2025 20:57:00,192.168.87.59
107261,D1.02,17/06/2025 10:33:00,192.168.87.59
107261,C2.01,20/06/2025 20:57:00,192.168.87.59
107261,D1.01,25/06/2025 15:57:00,192.168.87.59
107261,Auditório 4,26/06/2025 20:57:00,192.168.87.59
100239,C2.02,02/07/2024 10:33:00,192.168.88.115
100239,B2.01,02/07/2024 18:34:00,192.168.88.115
100239,B2.02,11/07/2024 10:33:00,192.168.88.115
100239,0S01,16/07/2024 19:50:00,192.168.88.115
100239,0S01,17/07/2024 11:14:00,192.168.88.115
100239,0S01,17/07/2024 12:55:00,192.168.88.115
100239,D1.01,19/07/2024 19:50:00,192.168.88.115
100239,Auditório 4,26/07/2024 18:34:00,192.168.88.115
100239,B2.01,29/07/2024 09:47:00,192.168.88.115
100239,B2.01,29/07/2024 10:33:00,192.168.88.115
100239,0S01,30/07/2024 14:43:00,192.168.88.115
100239,C2.02,31/07/2024 11:14:00,192.168.88.115
100239,0S02,31/07/2024 13:57:00,192.168.88.115
100239,C2.01,01/08/2024 09:47:00,192.168.88.115
100239,Auditório 4,01/08/2024 10:33:00,192.168.88.115
100239,0S02,06/08/2024 10:33:00,192.168.88.115
100239,AA3.26,09/08/2024 20:57:00,192.168.88.115
100239,B2.02,12/08/2024 12:55:00,192.168.88.115
100239,0S01,12/08/2024 19:50:00,192.168.88.115
100239,Auditório 1,14/08/2024 18:34:00,192.168.88.115
100239,AA3.28,20/08/2024 19:50:00,192.168.88.115
100239,0S02,22/08/2024 12:55:00,192.168.88.115
